0	0.	367.	0.
1	0.2	378.933924343807973	1.0317046417185338e-7
2	0.4	391.255910132421775	2.1305061181919882e-7
3	0.6000000000000001	403.978576155822509	3.2996774734783685e-7
4	0.8	417.11495153555785	4.542632723314455e-7
5	1.	430.678489067700866	5.862934813194443e-7
6	1.2	444.683078999688576	7.264299028975074e-7
7	1.4	459.143063255148718	8.750602660256845e-7
8	1.5999999999999999	474.07325012128274	1.0325886705686571e-6
9	1.7999999999999998	489.48892941384554	1.199436610477278e-6
10	1.9999999999999998	505.405888135252667	1.3760435422227602e-6
11	2.1999999999999997	521.840426641849945	1.5628679648216348e-6
12	2.4	538.809375336902576	1.7603875903660082e-6
13	2.6	556.330111906398656	1.9691001398314256e-6
14	2.8000000000000003	574.420579115317423	2.189525048379437e-6
15	3.0000000000000004	593.099303182588756	2.4222031242970843e-6
16	3.2000000000000006	612.385412753559535	2.6676982542994665e-6
17	3.400000000000001	632.298658489397667	2.9265980856507667e-6
18	3.600000000000001	652.859433293495158	3.1995145945984405e-6
19	3.800000000000001	674.088793195582184	3.487085564302106e-6
20	4.000000000000001	696.008478914941634	3.7899756080150837e-6
21	4.200000000000001	718.640938124804848	4.108876964892261e-6
22	4.400000000000001	742.009348440730264	4.4445106368584675e-6
23	4.600000000000001	766.137641156506675	4.797627525476855e-6
24	4.800000000000002	791.050525751888927	5.169009909877786e-6
25	5.000000000000002	816.773515197263805	5.559472015193023e-6
26	5.200000000000002	843.332952081161011	5.969862286292482e-6
27	5.400000000000002	870.756035587364863	6.401063842531585e-6
28	5.600000000000002	899.070849349255354	6.853995955680148e-6
29	5.8000000000000025	928.306390209901679	7.3296162099723006e-6
30	6.000000000000003	958.492597917363469	7.828921070540673e-6
31	6.200000000000003	989.660385785608128	8.352948043466313e-6
32	6.400000000000003	1021.841672352445471	8.902776812647062e-6
33	6.600000000000003	1055.069414066898616	9.47953162722115e-6
34	6.800000000000003	1089.377639039487804	0.000010084381528940867
35	7.0000000000000036	1124.801481889987599	0.000010718544672272401
36	7.200000000000004	1161.377219728347882	0.000011383287528587971
37	7.400000000000004	1199.142309305623485	0.000012079928410457796
38	7.600000000000004	1238.135425372960071	0.0000128098383811448
39	7.800000000000004	1278.396500287917661	0.00001357444511995709
40	8.000000000000004	1319.966764908694131	0.000014375233149621636
41	8.200000000000003	1362.888790818125699	0.000015213746337394696
42	8.400000000000002	1407.206533920707443	0.00001609159244253533
43	8.600000000000001	1452.965379457279596	0.00001701044243418437
44	8.8	1500.212188483479849	0.00001797203458409058
45	9.	1548.995345859557347	0.000018978177422468434
46	9.2	1599.36480980069814	0.000020030751556987525
47	9.399999999999999	1651.372163038601229	0.000021131711946509313
48	9.599999999999998	1705.070665646702764	0.000022283093585429015
49	9.799999999999997	1760.515309583144472	0.000023487010821554577
50	9.999999999999996	1817.762875007343382	0.000024745662813074887
51	10.199999999999996	1876.871988427835276	0.000026061336711791228
52	10.399999999999995	1937.903182740942384	0.000027436409027359332
53	10.599999999999994	2000.918959221746491	0.00002887335267587332
54	10.799999999999994	2065.983851530856555	0.000030374737434613053
55	10.999999999999993	2133.164491802514021	0.00003194323380739661
56	11.199999999999992	2202.529678881720884	0.000033581618936295854
57	11.399999999999992	2274.150448780266288	0.00003529278137648362
